campaign_id,platform,klike_score,rank,attribute,recommendation,estimated_impact
KLK-0204,LinkedIn,40.5,1,has_face,"Add a human face to your creative. On LinkedIn, creatives WITH this attribute score ~13.1 klike_score points higher on average; CTR could improve by ~33%.",13.11
KLK-0204,LinkedIn,40.5,2,has_cta,"Add a clear call-to-action to your creative. On LinkedIn, creatives WITH this attribute score ~8.8 klike_score points higher on average; CTR could improve by ~13%.",8.77
KLK-0204,LinkedIn,40.5,3,video_duration_s,"Increase video duration from 30s to ~75s. The optimal duration bucket for LinkedIn is '>60s', which averages +7.4 klike_score points vs your current range.",7.43
KLK-0205,TikTok,54.1,1,has_hook,"Add hook in the first 3 seconds to your creative. On TikTok, creatives WITH this attribute score ~17.3 klike_score points higher on average; CTR could improve by ~40%.",17.29
KLK-0205,TikTok,54.1,2,text_density,"Switch text density from 'high' to 'medium'. On TikTok, 'medium' text density averages +11.6 klike_score points higher.",11.61
KLK-0205,TikTok,54.1,3,video_duration_s,"Increase video duration from 7s to ~38s. The optimal duration bucket for TikTok is '31-45s', which averages +8.8 klike_score points vs your current range.",8.79
KLK-0206,Meta,54.9,1,has_face,"Add a human face to your creative. On Meta, creatives WITH this attribute score ~12.9 klike_score points higher on average; CTR could improve by ~11%.",12.94
KLK-0206,Meta,54.9,2,text_density,"Switch text density from 'low' to 'medium'. On Meta, 'medium' text density averages +8.5 klike_score points higher.",8.55
KLK-0206,Meta,54.9,3,video_duration_s,"Increase video duration from 12s to ~75s. The optimal duration bucket for Meta is '>60s', which averages +6.1 klike_score points vs your current range.",6.13
KLK-0207,Meta,59.1,1,has_hook,"Add hook in the first 3 seconds to your creative. On Meta, creatives WITH this attribute score ~17.9 klike_score points higher on average; CTR could improve by ~34%.",17.86
KLK-0207,Meta,59.1,2,video_duration_s,"Increase video duration from 7s to ~75s. The optimal duration bucket for Meta is '>60s', which averages +5.4 klike_score points vs your current range.",5.4
KLK-0207,Meta,59.1,3,format,"Switch ad format from 'horizontal' to 'quadrado'. On Meta, 'quadrado' format averages +3.6 klike_score points higher.",3.55
KLK-0208,TikTok,62.5,1,video_duration_s,"Increase video duration from 12s to ~38s. The optimal duration bucket for TikTok is '31-45s', which averages +13.4 klike_score points vs your current range.",13.42
KLK-0208,TikTok,62.5,2,has_face,"Add a human face to your creative. On TikTok, creatives WITH this attribute score ~10.7 klike_score points higher on average; CTR could improve by ~38%.",10.69
KLK-0208,TikTok,62.5,3,has_subtitle,"Add subtitles / captions to your creative. On TikTok, creatives WITH this attribute score ~7.9 klike_score points higher on average; CTR could improve by ~11%.",7.95
KLK-0209,Meta,82.2,1,video_duration_s,"Increase video duration from 21s to ~75s. The optimal duration bucket for Meta is '>60s', which averages +6.4 klike_score points vs your current range.",6.43
KLK-0210,Meta,53.5,1,has_hook,"Add hook in the first 3 seconds to your creative. On Meta, creatives WITH this attribute score ~17.9 klike_score points higher on average; CTR could improve by ~34%.",17.86
KLK-0210,Meta,53.5,2,has_face,"Add a human face to your creative. On Meta, creatives WITH this attribute score ~12.9 klike_score points higher on average; CTR could improve by ~11%.",12.94
KLK-0210,Meta,53.5,3,has_cta,"Add a clear call-to-action to your creative. On Meta, creatives WITH this attribute score ~7.6 klike_score points higher on average; CTR could improve by ~6%.",7.61
KLK-0211,TikTok,52.2,1,has_hook,"Add hook in the first 3 seconds to your creative. On TikTok, creatives WITH this attribute score ~17.3 klike_score points higher on average; CTR could improve by ~40%.",17.29
KLK-0211,TikTok,52.2,2,has_face,"Add a human face to your creative. On TikTok, creatives WITH this attribute score ~10.7 klike_score points higher on average; CTR could improve by ~38%.",10.69
KLK-0212,TikTok,42.0,1,has_hook,"Add hook in the first 3 seconds to your creative. On TikTok, creatives WITH this attribute score ~17.3 klike_score points higher on average; CTR could improve by ~40%.",17.29
KLK-0212,TikTok,42.0,2,video_duration_s,"Increase video duration from 14s to ~38s. The optimal duration bucket for TikTok is '31-45s', which averages +13.4 klike_score points vs your current range.",13.42
KLK-0212,TikTok,42.0,3,text_density,"Switch text density from 'high' to 'medium'. On TikTok, 'medium' text density averages +11.6 klike_score points higher.",11.61
KLK-0213,TikTok,78.5,1,video_duration_s,"Increase video duration from 13s to ~38s. The optimal duration bucket for TikTok is '31-45s', which averages +13.4 klike_score points vs your current range.",13.42
KLK-0213,TikTok,78.5,2,text_density,"Switch text density from 'high' to 'medium'. On TikTok, 'medium' text density averages +11.6 klike_score points higher.",11.61
KLK-0214,Meta,73.2,1,has_hook,"Add hook in the first 3 seconds to your creative. On Meta, creatives WITH this attribute score ~17.9 klike_score points higher on average; CTR could improve by ~34%.",17.86
KLK-0214,Meta,73.2,2,has_cta,"Add a clear call-to-action to your creative. On Meta, creatives WITH this attribute score ~7.6 klike_score points higher on average; CTR could improve by ~6%.",7.61
KLK-0214,Meta,73.2,3,video_duration_s,"Increase video duration from 26s to ~75s. The optimal duration bucket for Meta is '>60s', which averages +6.4 klike_score points vs your current range.",6.43
KLK-0215,TikTok,60.2,1,has_face,"Add a human face to your creative. On TikTok, creatives WITH this attribute score ~10.7 klike_score points higher on average; CTR could improve by ~38%.",10.69
KLK-0215,TikTok,60.2,2,video_duration_s,"Increase video duration from 8s to ~38s. The optimal duration bucket for TikTok is '31-45s', which averages +8.8 klike_score points vs your current range.",8.79
KLK-0215,TikTok,60.2,3,text_density,"Switch text density from 'low' to 'medium'. On TikTok, 'medium' text density averages +3.2 klike_score points higher.",3.22
KLK-0216,Meta,36.5,1,has_hook,"Add hook in the first 3 seconds to your creative. On Meta, creatives WITH this attribute score ~17.9 klike_score points higher on average; CTR could improve by ~34%.",17.86
KLK-0216,Meta,36.5,2,has_face,"Add a human face to your creative. On Meta, creatives WITH this attribute score ~12.9 klike_score points higher on average; CTR could improve by ~11%.",12.94
KLK-0216,Meta,36.5,3,text_density,"Switch text density from 'low' to 'medium'. On Meta, 'medium' text density averages +8.5 klike_score points higher.",8.55
KLK-0217,Meta,56.0,1,has_subtitle,"Add subtitles / captions to your creative. On Meta, creatives WITH this attribute score ~7.5 klike_score points higher on average; CTR could improve by ~13%.",7.48
KLK-0217,Meta,56.0,2,video_duration_s,"Increase video duration from 11s to ~75s. The optimal duration bucket for Meta is '>60s', which averages +6.1 klike_score points vs your current range.",6.13
KLK-0217,Meta,56.0,3,format,"Switch ad format from 'horizontal' to 'quadrado'. On Meta, 'quadrado' format averages +3.6 klike_score points higher.",3.55
KLK-0218,TikTok,59.8,1,has_hook,"Add hook in the first 3 seconds to your creative. On TikTok, creatives WITH this attribute score ~17.3 klike_score points higher on average; CTR could improve by ~40%.",17.29
KLK-0218,TikTok,59.8,2,has_face,"Add a human face to your creative. On TikTok, creatives WITH this attribute score ~10.7 klike_score points higher on average; CTR could improve by ~38% — efeito especialmente forte para a faixa etária 25-34.",10.69
KLK-0218,TikTok,59.8,3,video_duration_s,"Increase video duration from 27s to ~38s. The optimal duration bucket for TikTok is '31-45s', which averages +7.7 klike_score points vs your current range.",7.72
KLK-0219,TikTok,77.7,1,has_hook,"Add hook in the first 3 seconds to your creative. On TikTok, creatives WITH this attribute score ~17.3 klike_score points higher on average; CTR could improve by ~40%.",17.29
KLK-0219,TikTok,77.7,2,video_duration_s,"Increase video duration from 7s to ~38s. The optimal duration bucket for TikTok is '31-45s', which averages +8.8 klike_score points vs your current range.",8.79
KLK-0220,TikTok,48.8,1,has_hook,"Add hook in the first 3 seconds to your creative. On TikTok, creatives WITH this attribute score ~17.3 klike_score points higher on average; CTR could improve by ~40%.",17.29
KLK-0220,TikTok,48.8,2,video_duration_s,"Increase video duration from 13s to ~38s. The optimal duration bucket for TikTok is '31-45s', which averages +13.4 klike_score points vs your current range.",13.42
KLK-0220,TikTok,48.8,3,has_cta,"Add a clear call-to-action to your creative. On TikTok, creatives WITH this attribute score ~9.1 klike_score points higher on average; CTR could improve by ~10%.",9.12
KLK-0221,TikTok,38.2,1,video_duration_s,"Increase video duration from 14s to ~38s. The optimal duration bucket for TikTok is '31-45s', which averages +13.4 klike_score points vs your current range.",13.42
KLK-0221,TikTok,38.2,2,text_density,"Switch text density from 'high' to 'medium'. On TikTok, 'medium' text density averages +11.6 klike_score points higher.",11.61
KLK-0221,TikTok,38.2,3,has_face,"Add a human face to your creative. On TikTok, creatives WITH this attribute score ~10.7 klike_score points higher on average; CTR could improve by ~38%.",10.69
KLK-0222,TikTok,46.5,1,video_duration_s,"Increase video duration from 15s to ~38s. The optimal duration bucket for TikTok is '31-45s', which averages +13.4 klike_score points vs your current range.",13.42
KLK-0222,TikTok,46.5,2,has_face,"Add a human face to your creative. On TikTok, creatives WITH this attribute score ~10.7 klike_score points higher on average; CTR could improve by ~38% — efeito especialmente forte para a faixa etária 25-34.",10.69
KLK-0222,TikTok,46.5,3,has_cta,"Add a clear call-to-action to your creative. On TikTok, creatives WITH this attribute score ~9.1 klike_score points higher on average; CTR could improve by ~10%.",9.12
KLK-0223,Meta,66.9,1,has_hook,"Add hook in the first 3 seconds to your creative. On Meta, creatives WITH this attribute score ~17.9 klike_score points higher on average; CTR could improve by ~34%.",17.86
KLK-0223,Meta,66.9,2,has_face,"Add a human face to your creative. On Meta, creatives WITH this attribute score ~12.9 klike_score points higher on average; CTR could improve by ~11% — efeito especialmente forte para a faixa etária 25-34.",12.94
KLK-0223,Meta,66.9,3,video_duration_s,"Increase video duration from 12s to ~75s. The optimal duration bucket for Meta is '>60s', which averages +6.1 klike_score points vs your current range.",6.13
KLK-0224,Meta,70.9,1,has_face,"Add a human face to your creative. On Meta, creatives WITH this attribute score ~12.9 klike_score points higher on average; CTR could improve by ~11%.",12.94
KLK-0224,Meta,70.9,2,has_cta,"Add a clear call-to-action to your creative. On Meta, creatives WITH this attribute score ~7.6 klike_score points higher on average; CTR could improve by ~6%.",7.61
KLK-0224,Meta,70.9,3,video_duration_s,"Increase video duration from 10s to ~75s. The optimal duration bucket for Meta is '>60s', which averages +5.4 klike_score points vs your current range.",5.4
KLK-0225,Meta,57.4,1,has_hook,"Add hook in the first 3 seconds to your creative. On Meta, creatives WITH this attribute score ~17.9 klike_score points higher on average; CTR could improve by ~34%.",17.86
KLK-0225,Meta,57.4,2,text_density,"Switch text density from 'low' to 'medium'. On Meta, 'medium' text density averages +8.5 klike_score points higher.",8.55
KLK-0225,Meta,57.4,3,has_cta,"Add a clear call-to-action to your creative. On Meta, creatives WITH this attribute score ~7.6 klike_score points higher on average; CTR could improve by ~6%.",7.61
KLK-0226,Meta,65.7,1,text_density,"Switch text density from 'low' to 'medium'. On Meta, 'medium' text density averages +8.5 klike_score points higher.",8.55
KLK-0226,Meta,65.7,2,has_cta,"Add a clear call-to-action to your creative. On Meta, creatives WITH this attribute score ~7.6 klike_score points higher on average; CTR could improve by ~6%.",7.61
KLK-0226,Meta,65.7,3,video_duration_s,"Increase video duration from 23s to ~75s. The optimal duration bucket for Meta is '>60s', which averages +6.4 klike_score points vs your current range.",6.43
KLK-0227,LinkedIn,49.3,1,text_density,"Switch text density from 'high' to 'medium'. On LinkedIn, 'medium' text density averages +15.0 klike_score points higher.",15.03
KLK-0227,LinkedIn,49.3,2,video_duration_s,"Increase video duration from 23s to ~75s. The optimal duration bucket for LinkedIn is '>60s', which averages +7.4 klike_score points vs your current range.",7.43
KLK-0227,LinkedIn,49.3,3,has_subtitle,"Add subtitles / captions to your creative. On LinkedIn, creatives WITH this attribute score ~5.2 klike_score points higher on average; CTR could improve by ~-5%.",5.22
KLK-0228,Meta,52.9,1,has_hook,"Add hook in the first 3 seconds to your creative. On Meta, creatives WITH this attribute score ~17.9 klike_score points higher on average; CTR could improve by ~34%.",17.86
KLK-0228,Meta,52.9,2,text_density,"Switch text density from 'low' to 'medium'. On Meta, 'medium' text density averages +8.5 klike_score points higher.",8.55
KLK-0228,Meta,52.9,3,has_subtitle,"Add subtitles / captions to your creative. On Meta, creatives WITH this attribute score ~7.5 klike_score points higher on average; CTR could improve by ~13%.",7.48
